dataset name,sample id,dimension,score
MacGyver_annotation,1141,Causal Reasoning,1
MacGyver_annotation,1141,Cognitive Flexibility,3
MacGyver_annotation,1141,Emotion Perception and Empathy,0
MacGyver_annotation,1141,Episodic Memory,0
MacGyver_annotation,1141,Functional Perception,4
MacGyver_annotation,1141,Inhibitory Control,1
MacGyver_annotation,1141,Language,2
MacGyver_annotation,1141,Mental Simulation,2
MacGyver_annotation,1141,Metacognition,3
MacGyver_annotation,1141,Object Permanence,0
MacGyver_annotation,1141,Perception and Pattern Recognition,3
MacGyver_annotation,1141,Planning,1
MacGyver_annotation,1141,Procedural Memory,2
MacGyver_annotation,1141,Prospective Memory,0
MacGyver_annotation,1141,Semantic Memory,3
MacGyver_annotation,1141,Spatial Reasoning and Navigation,1
MacGyver_annotation,1141,Theory of Mind,0
MacGyver_annotation,1141,Working Memory,3
MacGyver_annotation,1141,ambiguity,5
MacGyver_annotation,1141,factuality,2
MacGyver_annotation,1145,Causal Reasoning,2
MacGyver_annotation,1145,Cognitive Flexibility,3
MacGyver_annotation,1145,Emotion Perception and Empathy,0
MacGyver_annotation,1145,Episodic Memory,0
MacGyver_annotation,1145,Functional Perception,4
MacGyver_annotation,1145,Inhibitory Control,0
MacGyver_annotation,1145,Language,2
MacGyver_annotation,1145,Mental Simulation,2
MacGyver_annotation,1145,Metacognition,3
MacGyver_annotation,1145,Object Permanence,0
MacGyver_annotation,1145,Perception and Pattern Recognition,3
MacGyver_annotation,1145,Planning,2
MacGyver_annotation,1145,Procedural Memory,2
MacGyver_annotation,1145,Prospective Memory,0
MacGyver_annotation,1145,Semantic Memory,3
MacGyver_annotation,1145,Spatial Reasoning and Navigation,3
MacGyver_annotation,1145,Theory of Mind,0
MacGyver_annotation,1145,Working Memory,4
MacGyver_annotation,1145,ambiguity,4
MacGyver_annotation,1145,factuality,2
MacGyver_annotation,1155,Causal Reasoning,1
MacGyver_annotation,1155,Cognitive Flexibility,3
MacGyver_annotation,1155,Emotion Perception and Empathy,0
MacGyver_annotation,1155,Episodic Memory,0
MacGyver_annotation,1155,Functional Perception,3
MacGyver_annotation,1155,Inhibitory Control,1
MacGyver_annotation,1155,Language,2
MacGyver_annotation,1155,Mental Simulation,1
MacGyver_annotation,1155,Metacognition,2
MacGyver_annotation,1155,Object Permanence,0
MacGyver_annotation,1155,Perception and Pattern Recognition,1
MacGyver_annotation,1155,Planning,2
MacGyver_annotation,1155,Procedural Memory,1
MacGyver_annotation,1155,Prospective Memory,0
MacGyver_annotation,1155,Semantic Memory,2
MacGyver_annotation,1155,Spatial Reasoning and Navigation,2
MacGyver_annotation,1155,Theory of Mind,0
MacGyver_annotation,1155,Working Memory,3
MacGyver_annotation,1155,ambiguity,4
MacGyver_annotation,1155,factuality,5
MacGyver_annotation,1159,Causal Reasoning,2
MacGyver_annotation,1159,Cognitive Flexibility,3
MacGyver_annotation,1159,Emotion Perception and Empathy,0
MacGyver_annotation,1159,Episodic Memory,0
MacGyver_annotation,1159,Functional Perception,3
MacGyver_annotation,1159,Inhibitory Control,2
MacGyver_annotation,1159,Language,2
MacGyver_annotation,1159,Mental Simulation,2
MacGyver_annotation,1159,Metacognition,3
MacGyver_annotation,1159,Object Permanence,0
MacGyver_annotation,1159,Perception and Pattern Recognition,2
MacGyver_annotation,1159,Planning,1
MacGyver_annotation,1159,Procedural Memory,3
MacGyver_annotation,1159,Prospective Memory,0
MacGyver_annotation,1159,Semantic Memory,2
MacGyver_annotation,1159,Spatial Reasoning and Navigation,2
MacGyver_annotation,1159,Theory of Mind,0
MacGyver_annotation,1159,Working Memory,3
MacGyver_annotation,1159,ambiguity,5
MacGyver_annotation,1159,factuality,4
MacGyver_annotation,1175,Causal Reasoning,1
MacGyver_annotation,1175,Cognitive Flexibility,1
MacGyver_annotation,1175,Emotion Perception and Empathy,0
MacGyver_annotation,1175,Episodic Memory,0
MacGyver_annotation,1175,Functional Perception,3
MacGyver_annotation,1175,Inhibitory Control,1
MacGyver_annotation,1175,Language,2
MacGyver_annotation,1175,Mental Simulation,1
MacGyver_annotation,1175,Metacognition,2
MacGyver_annotation,1175,Object Permanence,0
MacGyver_annotation,1175,Perception and Pattern Recognition,1
MacGyver_annotation,1175,Planning,1
MacGyver_annotation,1175,Procedural Memory,1
MacGyver_annotation,1175,Prospective Memory,0
MacGyver_annotation,1175,Semantic Memory,2
MacGyver_annotation,1175,Spatial Reasoning and Navigation,2
MacGyver_annotation,1175,Theory of Mind,0
MacGyver_annotation,1175,Working Memory,2
MacGyver_annotation,1175,ambiguity,5
MacGyver_annotation,1175,factuality,4
MacGyver_annotation,1176,Causal Reasoning,2
MacGyver_annotation,1176,Cognitive Flexibility,3
MacGyver_annotation,1176,Emotion Perception and Empathy,0
MacGyver_annotation,1176,Episodic Memory,0
MacGyver_annotation,1176,Functional Perception,4
MacGyver_annotation,1176,Inhibitory Control,3
MacGyver_annotation,1176,Language,2
MacGyver_annotation,1176,Mental Simulation,2
MacGyver_annotation,1176,Metacognition,3
MacGyver_annotation,1176,Object Permanence,0
MacGyver_annotation,1176,Perception and Pattern Recognition,2
MacGyver_annotation,1176,Planning,1
MacGyver_annotation,1176,Procedural Memory,2
MacGyver_annotation,1176,Prospective Memory,0
MacGyver_annotation,1176,Semantic Memory,3
MacGyver_annotation,1176,Spatial Reasoning and Navigation,2
MacGyver_annotation,1176,Theory of Mind,0
MacGyver_annotation,1176,Working Memory,3
MacGyver_annotation,1176,ambiguity,5
MacGyver_annotation,1176,factuality,4
MacGyver_annotation,1187,Causal Reasoning,1
MacGyver_annotation,1187,Cognitive Flexibility,4
MacGyver_annotation,1187,Emotion Perception and Empathy,0
MacGyver_annotation,1187,Episodic Memory,0
MacGyver_annotation,1187,Functional Perception,3
MacGyver_annotation,1187,Inhibitory Control,0
MacGyver_annotation,1187,Language,2
MacGyver_annotation,1187,Mental Simulation,1
MacGyver_annotation,1187,Metacognition,3
MacGyver_annotation,1187,Object Permanence,0
MacGyver_annotation,1187,Perception and Pattern Recognition,3
MacGyver_annotation,1187,Planning,2
MacGyver_annotation,1187,Procedural Memory,2
MacGyver_annotation,1187,Prospective Memory,0
MacGyver_annotation,1187,Semantic Memory,3
MacGyver_annotation,1187,Spatial Reasoning and Navigation,2
MacGyver_annotation,1187,Theory of Mind,0
MacGyver_annotation,1187,Working Memory,3
MacGyver_annotation,1187,ambiguity,5
MacGyver_annotation,1187,factuality,3
MacGyver_annotation,1188,Causal Reasoning,2
MacGyver_annotation,1188,Cognitive Flexibility,2
MacGyver_annotation,1188,Emotion Perception and Empathy,0
MacGyver_annotation,1188,Episodic Memory,0
MacGyver_annotation,1188,Functional Perception,3
MacGyver_annotation,1188,Inhibitory Control,2
MacGyver_annotation,1188,Language,2
MacGyver_annotation,1188,Mental Simulation,1
MacGyver_annotation,1188,Metacognition,3
MacGyver_annotation,1188,Object Permanence,0
MacGyver_annotation,1188,Perception and Pattern Recognition,2
MacGyver_annotation,1188,Planning,1
MacGyver_annotation,1188,Procedural Memory,3
MacGyver_annotation,1188,Prospective Memory,0
MacGyver_annotation,1188,Semantic Memory,2
MacGyver_annotation,1188,Spatial Reasoning and Navigation,2
MacGyver_annotation,1188,Theory of Mind,0
MacGyver_annotation,1188,Working Memory,2
MacGyver_annotation,1188,ambiguity,4
MacGyver_annotation,1188,factuality,4
MacGyver_annotation,1191,Causal Reasoning,1
MacGyver_annotation,1191,Cognitive Flexibility,1
MacGyver_annotation,1191,Emotion Perception and Empathy,0
MacGyver_annotation,1191,Episodic Memory,0
MacGyver_annotation,1191,Functional Perception,3
MacGyver_annotation,1191,Inhibitory Control,3
MacGyver_annotation,1191,Language,2
MacGyver_annotation,1191,Mental Simulation,1
MacGyver_annotation,1191,Metacognition,2
MacGyver_annotation,1191,Object Permanence,0
MacGyver_annotation,1191,Perception and Pattern Recognition,2
MacGyver_annotation,1191,Planning,1
MacGyver_annotation,1191,Procedural Memory,2
MacGyver_annotation,1191,Prospective Memory,0
MacGyver_annotation,1191,Semantic Memory,2
MacGyver_annotation,1191,Spatial Reasoning and Navigation,1
MacGyver_annotation,1191,Theory of Mind,0
MacGyver_annotation,1191,Working Memory,2
MacGyver_annotation,1191,ambiguity,5
MacGyver_annotation,1191,factuality,5
MacGyver_annotation,1201,Causal Reasoning,2
MacGyver_annotation,1201,Cognitive Flexibility,3
MacGyver_annotation,1201,Emotion Perception and Empathy,0
MacGyver_annotation,1201,Episodic Memory,0
MacGyver_annotation,1201,Functional Perception,4
MacGyver_annotation,1201,Inhibitory Control,1
MacGyver_annotation,1201,Language,2
MacGyver_annotation,1201,Mental Simulation,2
MacGyver_annotation,1201,Metacognition,2
MacGyver_annotation,1201,Object Permanence,0
MacGyver_annotation,1201,Perception and Pattern Recognition,1
MacGyver_annotation,1201,Planning,2
MacGyver_annotation,1201,Procedural Memory,3
MacGyver_annotation,1201,Prospective Memory,0
MacGyver_annotation,1201,Semantic Memory,2
MacGyver_annotation,1201,Spatial Reasoning and Navigation,2
MacGyver_annotation,1201,Theory of Mind,0
MacGyver_annotation,1201,Working Memory,3
MacGyver_annotation,1201,ambiguity,5
MacGyver_annotation,1201,factuality,4
MacGyver_annotation,1223,Causal Reasoning,1
MacGyver_annotation,1223,Cognitive Flexibility,3
MacGyver_annotation,1223,Emotion Perception and Empathy,0
MacGyver_annotation,1223,Episodic Memory,0
MacGyver_annotation,1223,Functional Perception,4
MacGyver_annotation,1223,Inhibitory Control,2
MacGyver_annotation,1223,Language,2
MacGyver_annotation,1223,Mental Simulation,2
MacGyver_annotation,1223,Metacognition,3
MacGyver_annotation,1223,Object Permanence,0
MacGyver_annotation,1223,Perception and Pattern Recognition,3
MacGyver_annotation,1223,Planning,1
MacGyver_annotation,1223,Procedural Memory,3
MacGyver_annotation,1223,Prospective Memory,0
MacGyver_annotation,1223,Semantic Memory,3
MacGyver_annotation,1223,Spatial Reasoning and Navigation,2
MacGyver_annotation,1223,Theory of Mind,0
MacGyver_annotation,1223,Working Memory,3
MacGyver_annotation,1223,ambiguity,5
MacGyver_annotation,1223,factuality,4
MacGyver_annotation,1225,Causal Reasoning,2
MacGyver_annotation,1225,Cognitive Flexibility,3
MacGyver_annotation,1225,Emotion Perception and Empathy,0
MacGyver_annotation,1225,Episodic Memory,0
MacGyver_annotation,1225,Functional Perception,4
MacGyver_annotation,1225,Inhibitory Control,1
MacGyver_annotation,1225,Language,2
MacGyver_annotation,1225,Mental Simulation,2
MacGyver_annotation,1225,Metacognition,2
MacGyver_annotation,1225,Object Permanence,0
MacGyver_annotation,1225,Perception and Pattern Recognition,3
MacGyver_annotation,1225,Planning,1
MacGyver_annotation,1225,Procedural Memory,2
MacGyver_annotation,1225,Prospective Memory,0
MacGyver_annotation,1225,Semantic Memory,2
MacGyver_annotation,1225,Spatial Reasoning and Navigation,2
MacGyver_annotation,1225,Theory of Mind,0
MacGyver_annotation,1225,Working Memory,3
MacGyver_annotation,1225,ambiguity,5
MacGyver_annotation,1225,factuality,4
MacGyver_annotation,1229,Causal Reasoning,2
MacGyver_annotation,1229,Cognitive Flexibility,3
MacGyver_annotation,1229,Emotion Perception and Empathy,0
MacGyver_annotation,1229,Episodic Memory,2
MacGyver_annotation,1229,Functional Perception,4
MacGyver_annotation,1229,Inhibitory Control,2
MacGyver_annotation,1229,Language,2
MacGyver_annotation,1229,Mental Simulation,2
MacGyver_annotation,1229,Metacognition,3
MacGyver_annotation,1229,Object Permanence,0
MacGyver_annotation,1229,Perception and Pattern Recognition,3
MacGyver_annotation,1229,Planning,2
MacGyver_annotation,1229,Procedural Memory,2
MacGyver_annotation,1229,Prospective Memory,0
MacGyver_annotation,1229,Semantic Memory,3
MacGyver_annotation,1229,Spatial Reasoning and Navigation,2
MacGyver_annotation,1229,Theory of Mind,0
MacGyver_annotation,1229,Working Memory,3
MacGyver_annotation,1229,ambiguity,5
MacGyver_annotation,1229,factuality,3
MacGyver_annotation,1234,Causal Reasoning,2
MacGyver_annotation,1234,Cognitive Flexibility,3
MacGyver_annotation,1234,Emotion Perception and Empathy,0
MacGyver_annotation,1234,Episodic Memory,0
MacGyver_annotation,1234,Functional Perception,4
MacGyver_annotation,1234,Inhibitory Control,0
MacGyver_annotation,1234,Language,2
MacGyver_annotation,1234,Mental Simulation,2
MacGyver_annotation,1234,Metacognition,3
MacGyver_annotation,1234,Object Permanence,0
MacGyver_annotation,1234,Perception and Pattern Recognition,3
MacGyver_annotation,1234,Planning,1
MacGyver_annotation,1234,Procedural Memory,2
MacGyver_annotation,1234,Prospective Memory,0
MacGyver_annotation,1234,Semantic Memory,3
MacGyver_annotation,1234,Spatial Reasoning and Navigation,2
MacGyver_annotation,1234,Theory of Mind,0
MacGyver_annotation,1234,Working Memory,2
MacGyver_annotation,1234,ambiguity,5
MacGyver_annotation,1234,factuality,5
MacGyver_annotation,1237,Causal Reasoning,1
MacGyver_annotation,1237,Cognitive Flexibility,2
MacGyver_annotation,1237,Emotion Perception and Empathy,0
MacGyver_annotation,1237,Episodic Memory,0
MacGyver_annotation,1237,Functional Perception,4
MacGyver_annotation,1237,Inhibitory Control,2
MacGyver_annotation,1237,Language,2
MacGyver_annotation,1237,Mental Simulation,2
MacGyver_annotation,1237,Metacognition,2
MacGyver_annotation,1237,Object Permanence,0
MacGyver_annotation,1237,Perception and Pattern Recognition,2
MacGyver_annotation,1237,Planning,2
MacGyver_annotation,1237,Procedural Memory,2
MacGyver_annotation,1237,Prospective Memory,0
MacGyver_annotation,1237,Semantic Memory,2
MacGyver_annotation,1237,Spatial Reasoning and Navigation,2
MacGyver_annotation,1237,Theory of Mind,0
MacGyver_annotation,1237,Working Memory,3
MacGyver_annotation,1237,ambiguity,5
MacGyver_annotation,1237,factuality,2
MacGyver_annotation,1240,Causal Reasoning,2
MacGyver_annotation,1240,Cognitive Flexibility,2
MacGyver_annotation,1240,Emotion Perception and Empathy,0
MacGyver_annotation,1240,Episodic Memory,0
MacGyver_annotation,1240,Functional Perception,4
MacGyver_annotation,1240,Inhibitory Control,1
MacGyver_annotation,1240,Language,2
MacGyver_annotation,1240,Mental Simulation,2
MacGyver_annotation,1240,Metacognition,2
MacGyver_annotation,1240,Object Permanence,0
MacGyver_annotation,1240,Perception and Pattern Recognition,3
MacGyver_annotation,1240,Planning,2
MacGyver_annotation,1240,Procedural Memory,3
MacGyver_annotation,1240,Prospective Memory,0
MacGyver_annotation,1240,Semantic Memory,2
MacGyver_annotation,1240,Spatial Reasoning and Navigation,2
MacGyver_annotation,1240,Theory of Mind,0
MacGyver_annotation,1240,Working Memory,2
MacGyver_annotation,1240,ambiguity,5
MacGyver_annotation,1240,factuality,1
MacGyver_annotation,1253,Causal Reasoning,2
MacGyver_annotation,1253,Cognitive Flexibility,3
MacGyver_annotation,1253,Emotion Perception and Empathy,0
MacGyver_annotation,1253,Episodic Memory,0
MacGyver_annotation,1253,Functional Perception,3
MacGyver_annotation,1253,Inhibitory Control,1
MacGyver_annotation,1253,Language,2
MacGyver_annotation,1253,Mental Simulation,1
MacGyver_annotation,1253,Metacognition,3
MacGyver_annotation,1253,Object Permanence,0
MacGyver_annotation,1253,Perception and Pattern Recognition,2
MacGyver_annotation,1253,Planning,1
MacGyver_annotation,1253,Procedural Memory,2
MacGyver_annotation,1253,Prospective Memory,0
MacGyver_annotation,1253,Semantic Memory,3
MacGyver_annotation,1253,Spatial Reasoning and Navigation,2
MacGyver_annotation,1253,Theory of Mind,0
MacGyver_annotation,1253,Working Memory,3
MacGyver_annotation,1253,ambiguity,5
MacGyver_annotation,1253,factuality,5
MacGyver_annotation,1258,Causal Reasoning,2
MacGyver_annotation,1258,Cognitive Flexibility,2
MacGyver_annotation,1258,Emotion Perception and Empathy,0
MacGyver_annotation,1258,Episodic Memory,0
MacGyver_annotation,1258,Functional Perception,4
MacGyver_annotation,1258,Inhibitory Control,2
MacGyver_annotation,1258,Language,2
MacGyver_annotation,1258,Mental Simulation,2
MacGyver_annotation,1258,Metacognition,3
MacGyver_annotation,1258,Object Permanence,0
MacGyver_annotation,1258,Perception and Pattern Recognition,3
MacGyver_annotation,1258,Planning,1
MacGyver_annotation,1258,Procedural Memory,2
MacGyver_annotation,1258,Prospective Memory,0
MacGyver_annotation,1258,Semantic Memory,2
MacGyver_annotation,1258,Spatial Reasoning and Navigation,3
MacGyver_annotation,1258,Theory of Mind,0
MacGyver_annotation,1258,Working Memory,3
MacGyver_annotation,1258,ambiguity,5
MacGyver_annotation,1258,factuality,3
MacGyver_annotation,1259,Causal Reasoning,2
MacGyver_annotation,1259,Cognitive Flexibility,3
MacGyver_annotation,1259,Emotion Perception and Empathy,0
MacGyver_annotation,1259,Episodic Memory,0
MacGyver_annotation,1259,Functional Perception,3
MacGyver_annotation,1259,Inhibitory Control,2
MacGyver_annotation,1259,Language,2
MacGyver_annotation,1259,Mental Simulation,2
MacGyver_annotation,1259,Metacognition,2
MacGyver_annotation,1259,Object Permanence,0
MacGyver_annotation,1259,Perception and Pattern Recognition,2
MacGyver_annotation,1259,Planning,2
MacGyver_annotation,1259,Procedural Memory,2
MacGyver_annotation,1259,Prospective Memory,0
MacGyver_annotation,1259,Semantic Memory,3
MacGyver_annotation,1259,Spatial Reasoning and Navigation,1
MacGyver_annotation,1259,Theory of Mind,0
MacGyver_annotation,1259,Working Memory,3
MacGyver_annotation,1259,ambiguity,5
MacGyver_annotation,1259,factuality,5
MacGyver_annotation,126,Causal Reasoning,1
MacGyver_annotation,126,Cognitive Flexibility,0
MacGyver_annotation,126,Emotion Perception and Empathy,0
MacGyver_annotation,126,Episodic Memory,0
MacGyver_annotation,126,Functional Perception,1
MacGyver_annotation,126,Inhibitory Control,0
MacGyver_annotation,126,Language,2
MacGyver_annotation,126,Mental Simulation,1
MacGyver_annotation,126,Metacognition,1
MacGyver_annotation,126,Object Permanence,0
MacGyver_annotation,126,Perception and Pattern Recognition,1
MacGyver_annotation,126,Planning,0
MacGyver_annotation,126,Procedural Memory,1
MacGyver_annotation,126,Prospective Memory,0
MacGyver_annotation,126,Semantic Memory,1
MacGyver_annotation,126,Spatial Reasoning and Navigation,1
MacGyver_annotation,126,Theory of Mind,0
MacGyver_annotation,126,Working Memory,0
MacGyver_annotation,126,ambiguity,5
MacGyver_annotation,126,factuality,5
MacGyver_annotation,1279,Causal Reasoning,1
MacGyver_annotation,1279,Cognitive Flexibility,4
MacGyver_annotation,1279,Emotion Perception and Empathy,0
MacGyver_annotation,1279,Episodic Memory,0
MacGyver_annotation,1279,Functional Perception,4
MacGyver_annotation,1279,Inhibitory Control,1
