dataset name,sample id,dimension,score
socialnormdataset/social_annotation,socialnorm_04d1f461,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_04d1f461,Inhibitory Control,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Language,1
socialnormdataset/social_annotation,socialnorm_04d1f461,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Metacognition,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_04d1f461,Planning,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Procedural Memory,1
socialnormdataset/social_annotation,socialnorm_04d1f461,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_04d1f461,Spatial Reasoning and Navigation,1
socialnormdataset/social_annotation,socialnorm_04d1f461,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_04d1f461,Working Memory,1
socialnormdataset/social_annotation,socialnorm_04d1f461,ambiguity,5
socialnormdataset/social_annotation,socialnorm_04d1f461,factuality,5
socialnormdataset/social_annotation,socialnorm_0688cea7,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0688cea7,Inhibitory Control,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Language,1
socialnormdataset/social_annotation,socialnorm_0688cea7,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0688cea7,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0688cea7,Planning,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_0688cea7,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0688cea7,Working Memory,0
socialnormdataset/social_annotation,socialnorm_0688cea7,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0688cea7,factuality,5
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Cognitive Flexibility,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Emotion Perception and Empathy,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Language,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Mental Simulation,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Perception and Pattern Recognition,2
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Planning,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Theory of Mind,1
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,Working Memory,0
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,ambiguity,4
socialnormdataset/social_annotation,socialnorm_0a4c7ca8,factuality,5
socialnormdataset/social_annotation,socialnorm_0a5007b7,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,Language,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,Planning,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_0a5007b7,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0a5007b7,Working Memory,1
socialnormdataset/social_annotation,socialnorm_0a5007b7,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0a5007b7,factuality,5
socialnormdataset/social_annotation,socialnorm_0a82d963,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Language,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Planning,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_0a82d963,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0a82d963,Theory of Mind,2
socialnormdataset/social_annotation,socialnorm_0a82d963,Working Memory,2
socialnormdataset/social_annotation,socialnorm_0a82d963,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0a82d963,factuality,5
socialnormdataset/social_annotation,socialnorm_0beffe4e,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Cognitive Flexibility,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Emotion Perception and Empathy,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Language,2
socialnormdataset/social_annotation,socialnorm_0beffe4e,Mental Simulation,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Planning,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,Theory of Mind,1
socialnormdataset/social_annotation,socialnorm_0beffe4e,Working Memory,0
socialnormdataset/social_annotation,socialnorm_0beffe4e,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0beffe4e,factuality,5
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Language,2
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Planning,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Prospective Memory,1
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0c4deaa0,Working Memory,1
socialnormdataset/social_annotation,socialnorm_0c4deaa0,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0c4deaa0,factuality,5
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Cognitive Flexibility,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Emotion Perception and Empathy,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Functional Perception,2
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Language,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Metacognition,2
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Planning,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Theory of Mind,2
socialnormdataset/social_annotation,socialnorm_0c8e7f25,Working Memory,1
socialnormdataset/social_annotation,socialnorm_0c8e7f25,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0c8e7f25,factuality,5
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Functional Perception,2
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Language,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Mental Simulation,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Planning,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Spatial Reasoning and Navigation,1
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0d1e06c6,Working Memory,2
socialnormdataset/social_annotation,socialnorm_0d1e06c6,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0d1e06c6,factuality,5
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Functional Perception,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Inhibitory Control,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Language,1
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Perception and Pattern Recognition,2
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Planning,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Semantic Memory,3
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,Working Memory,0
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0d2b8fbb,factuality,5
socialnormdataset/social_annotation,socialnorm_0e191414,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_0e191414,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0e191414,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0e191414,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0e191414,Functional Perception,0
socialnormdataset/social_annotation,socialnorm_0e191414,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0e191414,Language,1
socialnormdataset/social_annotation,socialnorm_0e191414,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0e191414,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0e191414,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0e191414,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0e191414,Planning,0
socialnormdataset/social_annotation,socialnorm_0e191414,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0e191414,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0e191414,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_0e191414,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0e191414,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0e191414,Working Memory,0
socialnormdataset/social_annotation,socialnorm_0e191414,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0e191414,factuality,5
socialnormdataset/social_annotation,socialnorm_0e408e66,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_0e408e66,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_0e408e66,Language,1
socialnormdataset/social_annotation,socialnorm_0e408e66,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Metacognition,1
socialnormdataset/social_annotation,socialnorm_0e408e66,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_0e408e66,Planning,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_0e408e66,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_0e408e66,Working Memory,1
socialnormdataset/social_annotation,socialnorm_0e408e66,ambiguity,5
socialnormdataset/social_annotation,socialnorm_0e408e66,factuality,5
socialnormdataset/social_annotation,socialnorm_1079c7eb,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_1079c7eb,Inhibitory Control,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Language,1
socialnormdataset/social_annotation,socialnorm_1079c7eb,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Metacognition,1
socialnormdataset/social_annotation,socialnorm_1079c7eb,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_1079c7eb,Planning,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_1079c7eb,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,Working Memory,0
socialnormdataset/social_annotation,socialnorm_1079c7eb,ambiguity,5
socialnormdataset/social_annotation,socialnorm_1079c7eb,factuality,5
socialnormdataset/social_annotation,socialnorm_11c5426f,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_11c5426f,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_11c5426f,Language,1
socialnormdataset/social_annotation,socialnorm_11c5426f,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Metacognition,1
socialnormdataset/social_annotation,socialnorm_11c5426f,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_11c5426f,Planning,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_11c5426f,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Theory of Mind,0
socialnormdataset/social_annotation,socialnorm_11c5426f,Working Memory,0
socialnormdataset/social_annotation,socialnorm_11c5426f,ambiguity,5
socialnormdataset/social_annotation,socialnorm_11c5426f,factuality,5
socialnormdataset/social_annotation,socialnorm_11ccf02e,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_11ccf02e,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Functional Perception,2
socialnormdataset/social_annotation,socialnorm_11ccf02e,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_11ccf02e,Language,2
socialnormdataset/social_annotation,socialnorm_11ccf02e,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Metacognition,1
socialnormdataset/social_annotation,socialnorm_11ccf02e,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Perception and Pattern Recognition,2
socialnormdataset/social_annotation,socialnorm_11ccf02e,Planning,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Semantic Memory,3
socialnormdataset/social_annotation,socialnorm_11ccf02e,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_11ccf02e,Theory of Mind,3
socialnormdataset/social_annotation,socialnorm_11ccf02e,Working Memory,2
socialnormdataset/social_annotation,socialnorm_11ccf02e,ambiguity,5
socialnormdataset/social_annotation,socialnorm_11ccf02e,factuality,5
socialnormdataset/social_annotation,socialnorm_12cf7404,Causal Reasoning,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Cognitive Flexibility,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Emotion Perception and Empathy,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Language,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Metacognition,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Perception and Pattern Recognition,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Planning,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Semantic Memory,2
socialnormdataset/social_annotation,socialnorm_12cf7404,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_12cf7404,Theory of Mind,1
socialnormdataset/social_annotation,socialnorm_12cf7404,Working Memory,2
socialnormdataset/social_annotation,socialnorm_12cf7404,ambiguity,5
socialnormdataset/social_annotation,socialnorm_12cf7404,factuality,5
socialnormdataset/social_annotation,socialnorm_14debaa7,Causal Reasoning,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Cognitive Flexibility,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Emotion Perception and Empathy,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Episodic Memory,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Functional Perception,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Inhibitory Control,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Language,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Mental Simulation,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Metacognition,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Object Permanence,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Perception and Pattern Recognition,2
socialnormdataset/social_annotation,socialnorm_14debaa7,Planning,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Procedural Memory,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Prospective Memory,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Semantic Memory,1
socialnormdataset/social_annotation,socialnorm_14debaa7,Spatial Reasoning and Navigation,0
socialnormdataset/social_annotation,socialnorm_14debaa7,Theory of Mind,0
