dataset name,sample id,dimension,score
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_be1093e0,factuality,5
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Causal Reasoning,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Cognitive Flexibility,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Emotion Perception and Empathy,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Episodic Memory,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Functional Perception,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Inhibitory Control,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Language,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Mental Simulation,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Metacognition,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Object Permanence,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Perception and Pattern Recognition,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Planning,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Procedural Memory,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Prospective Memory,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Semantic Memory,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Spatial Reasoning and Navigation,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Theory of Mind,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,Working Memory,4
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,ambiguity,5
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c0bd88fd,factuality,5
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Causal Reasoning,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Cognitive Flexibility,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Emotion Perception and Empathy,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Episodic Memory,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Functional Perception,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Inhibitory Control,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Language,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Mental Simulation,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Metacognition,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Object Permanence,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Perception and Pattern Recognition,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Planning,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Procedural Memory,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Prospective Memory,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Semantic Memory,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Spatial Reasoning and Navigation,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Theory of Mind,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,Working Memory,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,ambiguity,5
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_c835c713,factuality,5
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Causal Reasoning,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Cognitive Flexibility,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Emotion Perception and Empathy,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Episodic Memory,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Functional Perception,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Inhibitory Control,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Language,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Mental Simulation,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Metacognition,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Object Permanence,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Perception and Pattern Recognition,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Planning,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Procedural Memory,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Prospective Memory,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Semantic Memory,1
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Spatial Reasoning and Navigation,3
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Theory of Mind,0
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,Working Memory,2
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,ambiguity,5
salem-mbzuai/LLM-BabyBench_annotation,babybench_predict_dda0aa78,factuality,5
