dataset name,sample id,dimension,score
ewok-core/ewok-core-1.0_annotation,ewok_05c8f38e_1,Working Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_05c8f38e_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_05c8f38e_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Spatial Reasoning and Navigation,1
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,Working Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_06af9f87_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Inhibitory Control,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Spatial Reasoning and Navigation,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Theory of Mind,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,Working Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_083f0568_2,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Semantic Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Spatial Reasoning and Navigation,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,Working Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_09314453_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Mental Simulation,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Metacognition,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Spatial Reasoning and Navigation,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,Working Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_0c3d627d_2,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Metacognition,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Spatial Reasoning and Navigation,1
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,Working Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_0e7c2eee_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Functional Perception,2
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Language,2
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Spatial Reasoning and Navigation,1
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,Working Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_0eef002e_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Mental Simulation,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Spatial Reasoning and Navigation,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,Working Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_1500dd09_2,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Semantic Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Spatial Reasoning and Navigation,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,Working Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_15537902_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Mental Simulation,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Semantic Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Spatial Reasoning and Navigation,0
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Theory of Mind,1
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,Working Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_18298efc_2,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Mental Simulation,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Metacognition,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Procedural Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Semantic Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Spatial Reasoning and Navigation,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,Working Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_1af5e04b_1,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Mental Simulation,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Metacognition,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Perception and Pattern Recognition,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Procedural Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Prospective Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Semantic Memory,2
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Spatial Reasoning and Navigation,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Theory of Mind,0
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,Working Memory,1
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,ambiguity,5
ewok-core/ewok-core-1.0_annotation,ewok_1b779309_2,factuality,5
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Causal Reasoning,1
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Cognitive Flexibility,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Emotion Perception and Empathy,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Episodic Memory,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Functional Perception,1
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Inhibitory Control,1
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Language,1
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Mental Simulation,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Metacognition,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Object Permanence,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Perception and Pattern Recognition,2
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Planning,0
ewok-core/ewok-core-1.0_annotation,ewok_1d5910e9_1,Procedural Memory,0
