dataset name,sample id,dimension,score
OpenToM_annotation,10883,Cognitive Flexibility,2
OpenToM_annotation,10883,Emotion Perception and Empathy,0
OpenToM_annotation,10883,Episodic Memory,0
OpenToM_annotation,10883,Functional Perception,1
OpenToM_annotation,10883,Inhibitory Control,2
OpenToM_annotation,10883,Language,2
OpenToM_annotation,10883,Mental Simulation,1
OpenToM_annotation,10883,Metacognition,0
OpenToM_annotation,10883,Object Permanence,2
OpenToM_annotation,10883,Perception and Pattern Recognition,1
OpenToM_annotation,10883,Planning,0
OpenToM_annotation,10883,Procedural Memory,0
OpenToM_annotation,10883,Prospective Memory,0
OpenToM_annotation,10883,Semantic Memory,3
OpenToM_annotation,10883,Spatial Reasoning and Navigation,1
OpenToM_annotation,10883,Theory of Mind,3
OpenToM_annotation,10883,Working Memory,2
OpenToM_annotation,10883,ambiguity,5
OpenToM_annotation,10883,factuality,1
OpenToM_annotation,11130,Causal Reasoning,1
OpenToM_annotation,11130,Cognitive Flexibility,0
OpenToM_annotation,11130,Emotion Perception and Empathy,1
OpenToM_annotation,11130,Episodic Memory,1
OpenToM_annotation,11130,Functional Perception,0
OpenToM_annotation,11130,Inhibitory Control,0
OpenToM_annotation,11130,Language,1
OpenToM_annotation,11130,Mental Simulation,0
OpenToM_annotation,11130,Metacognition,0
OpenToM_annotation,11130,Object Permanence,0
OpenToM_annotation,11130,Perception and Pattern Recognition,0
OpenToM_annotation,11130,Planning,0
OpenToM_annotation,11130,Procedural Memory,0
OpenToM_annotation,11130,Prospective Memory,0
OpenToM_annotation,11130,Semantic Memory,1
OpenToM_annotation,11130,Spatial Reasoning and Navigation,1
OpenToM_annotation,11130,Theory of Mind,1
OpenToM_annotation,11130,Working Memory,1
OpenToM_annotation,11130,ambiguity,5
OpenToM_annotation,11130,factuality,5
OpenToM_annotation,11163,Causal Reasoning,1
OpenToM_annotation,11163,Cognitive Flexibility,0
OpenToM_annotation,11163,Emotion Perception and Empathy,0
OpenToM_annotation,11163,Episodic Memory,1
OpenToM_annotation,11163,Functional Perception,1
OpenToM_annotation,11163,Inhibitory Control,1
OpenToM_annotation,11163,Language,2
OpenToM_annotation,11163,Mental Simulation,0
OpenToM_annotation,11163,Metacognition,1
OpenToM_annotation,11163,Object Permanence,1
OpenToM_annotation,11163,Perception and Pattern Recognition,0
OpenToM_annotation,11163,Planning,0
OpenToM_annotation,11163,Procedural Memory,0
OpenToM_annotation,11163,Prospective Memory,0
OpenToM_annotation,11163,Semantic Memory,1
OpenToM_annotation,11163,Spatial Reasoning and Navigation,0
OpenToM_annotation,11163,Theory of Mind,3
OpenToM_annotation,11163,Working Memory,2
OpenToM_annotation,11163,ambiguity,4
OpenToM_annotation,11163,factuality,2
OpenToM_annotation,11177,Causal Reasoning,0
OpenToM_annotation,11177,Cognitive Flexibility,0
OpenToM_annotation,11177,Emotion Perception and Empathy,0
OpenToM_annotation,11177,Episodic Memory,1
OpenToM_annotation,11177,Functional Perception,0
OpenToM_annotation,11177,Inhibitory Control,0
OpenToM_annotation,11177,Language,1
OpenToM_annotation,11177,Mental Simulation,0
OpenToM_annotation,11177,Metacognition,0
OpenToM_annotation,11177,Object Permanence,0
OpenToM_annotation,11177,Perception and Pattern Recognition,1
OpenToM_annotation,11177,Planning,0
OpenToM_annotation,11177,Procedural Memory,0
OpenToM_annotation,11177,Prospective Memory,0
OpenToM_annotation,11177,Semantic Memory,0
OpenToM_annotation,11177,Spatial Reasoning and Navigation,1
OpenToM_annotation,11177,Theory of Mind,0
OpenToM_annotation,11177,Working Memory,1
OpenToM_annotation,11177,ambiguity,5
OpenToM_annotation,11177,factuality,5
OpenToM_annotation,11238,Causal Reasoning,1
OpenToM_annotation,11238,Cognitive Flexibility,0
OpenToM_annotation,11238,Emotion Perception and Empathy,0
OpenToM_annotation,11238,Episodic Memory,1
OpenToM_annotation,11238,Functional Perception,0
OpenToM_annotation,11238,Inhibitory Control,0
OpenToM_annotation,11238,Language,1
OpenToM_annotation,11238,Mental Simulation,1
OpenToM_annotation,11238,Metacognition,0
OpenToM_annotation,11238,Object Permanence,1
OpenToM_annotation,11238,Perception and Pattern Recognition,1
OpenToM_annotation,11238,Planning,0
OpenToM_annotation,11238,Procedural Memory,0
OpenToM_annotation,11238,Prospective Memory,0
OpenToM_annotation,11238,Semantic Memory,0
OpenToM_annotation,11238,Spatial Reasoning and Navigation,1
OpenToM_annotation,11238,Theory of Mind,2
OpenToM_annotation,11238,Working Memory,1
OpenToM_annotation,11238,ambiguity,5
OpenToM_annotation,11238,factuality,5
OpenToM_annotation,11429,Causal Reasoning,0
OpenToM_annotation,11429,Cognitive Flexibility,0
OpenToM_annotation,11429,Emotion Perception and Empathy,0
OpenToM_annotation,11429,Episodic Memory,1
OpenToM_annotation,11429,Functional Perception,0
OpenToM_annotation,11429,Inhibitory Control,0
OpenToM_annotation,11429,Language,1
OpenToM_annotation,11429,Mental Simulation,0
OpenToM_annotation,11429,Metacognition,0
OpenToM_annotation,11429,Object Permanence,0
OpenToM_annotation,11429,Perception and Pattern Recognition,1
OpenToM_annotation,11429,Planning,0
OpenToM_annotation,11429,Procedural Memory,0
OpenToM_annotation,11429,Prospective Memory,0
OpenToM_annotation,11429,Semantic Memory,1
OpenToM_annotation,11429,Spatial Reasoning and Navigation,1
OpenToM_annotation,11429,Theory of Mind,0
OpenToM_annotation,11429,Working Memory,1
OpenToM_annotation,11429,ambiguity,5
OpenToM_annotation,11429,factuality,5
OpenToM_annotation,11458,Causal Reasoning,1
OpenToM_annotation,11458,Cognitive Flexibility,0
OpenToM_annotation,11458,Emotion Perception and Empathy,0
OpenToM_annotation,11458,Episodic Memory,1
OpenToM_annotation,11458,Functional Perception,0
OpenToM_annotation,11458,Inhibitory Control,0
OpenToM_annotation,11458,Language,1
OpenToM_annotation,11458,Mental Simulation,0
OpenToM_annotation,11458,Metacognition,1
OpenToM_annotation,11458,Object Permanence,1
OpenToM_annotation,11458,Perception and Pattern Recognition,0
OpenToM_annotation,11458,Planning,0
OpenToM_annotation,11458,Procedural Memory,0
OpenToM_annotation,11458,Prospective Memory,1
OpenToM_annotation,11458,Semantic Memory,1
OpenToM_annotation,11458,Spatial Reasoning and Navigation,1
OpenToM_annotation,11458,Theory of Mind,1
OpenToM_annotation,11458,Working Memory,1
OpenToM_annotation,11458,ambiguity,5
OpenToM_annotation,11458,factuality,5
OpenToM_annotation,11514,Causal Reasoning,1
OpenToM_annotation,11514,Cognitive Flexibility,0
OpenToM_annotation,11514,Emotion Perception and Empathy,0
OpenToM_annotation,11514,Episodic Memory,1
OpenToM_annotation,11514,Functional Perception,1
OpenToM_annotation,11514,Inhibitory Control,1
OpenToM_annotation,11514,Language,1
OpenToM_annotation,11514,Mental Simulation,1
OpenToM_annotation,11514,Metacognition,0
OpenToM_annotation,11514,Object Permanence,1
OpenToM_annotation,11514,Perception and Pattern Recognition,0
OpenToM_annotation,11514,Planning,0
OpenToM_annotation,11514,Procedural Memory,0
OpenToM_annotation,11514,Prospective Memory,0
OpenToM_annotation,11514,Semantic Memory,1
OpenToM_annotation,11514,Spatial Reasoning and Navigation,1
OpenToM_annotation,11514,Theory of Mind,1
OpenToM_annotation,11514,Working Memory,1
OpenToM_annotation,11514,ambiguity,5
OpenToM_annotation,11514,factuality,5
OpenToM_annotation,11626,Causal Reasoning,1
OpenToM_annotation,11626,Cognitive Flexibility,0
OpenToM_annotation,11626,Emotion Perception and Empathy,0
OpenToM_annotation,11626,Episodic Memory,1
OpenToM_annotation,11626,Functional Perception,0
OpenToM_annotation,11626,Inhibitory Control,0
OpenToM_annotation,11626,Language,1
OpenToM_annotation,11626,Mental Simulation,0
OpenToM_annotation,11626,Metacognition,0
OpenToM_annotation,11626,Object Permanence,1
OpenToM_annotation,11626,Perception and Pattern Recognition,0
OpenToM_annotation,11626,Planning,0
OpenToM_annotation,11626,Procedural Memory,0
OpenToM_annotation,11626,Prospective Memory,0
OpenToM_annotation,11626,Semantic Memory,2
OpenToM_annotation,11626,Spatial Reasoning and Navigation,1
OpenToM_annotation,11626,Theory of Mind,1
OpenToM_annotation,11626,Working Memory,1
OpenToM_annotation,11626,ambiguity,5
OpenToM_annotation,11626,factuality,5
OpenToM_annotation,11721,Causal Reasoning,0
OpenToM_annotation,11721,Cognitive Flexibility,0
OpenToM_annotation,11721,Emotion Perception and Empathy,0
OpenToM_annotation,11721,Episodic Memory,1
OpenToM_annotation,11721,Functional Perception,0
OpenToM_annotation,11721,Inhibitory Control,0
OpenToM_annotation,11721,Language,1
OpenToM_annotation,11721,Mental Simulation,0
OpenToM_annotation,11721,Metacognition,0
OpenToM_annotation,11721,Object Permanence,0
OpenToM_annotation,11721,Perception and Pattern Recognition,1
OpenToM_annotation,11721,Planning,0
OpenToM_annotation,11721,Procedural Memory,0
OpenToM_annotation,11721,Prospective Memory,0
OpenToM_annotation,11721,Semantic Memory,1
OpenToM_annotation,11721,Spatial Reasoning and Navigation,1
OpenToM_annotation,11721,Theory of Mind,0
OpenToM_annotation,11721,Working Memory,1
OpenToM_annotation,11721,ambiguity,5
OpenToM_annotation,11721,factuality,5
OpenToM_annotation,11801,Causal Reasoning,0
OpenToM_annotation,11801,Cognitive Flexibility,0
OpenToM_annotation,11801,Emotion Perception and Empathy,0
OpenToM_annotation,11801,Episodic Memory,0
OpenToM_annotation,11801,Functional Perception,0
OpenToM_annotation,11801,Inhibitory Control,1
OpenToM_annotation,11801,Language,1
OpenToM_annotation,11801,Mental Simulation,0
OpenToM_annotation,11801,Metacognition,0
OpenToM_annotation,11801,Object Permanence,0
OpenToM_annotation,11801,Perception and Pattern Recognition,1
OpenToM_annotation,11801,Planning,0
OpenToM_annotation,11801,Procedural Memory,0
OpenToM_annotation,11801,Prospective Memory,0
OpenToM_annotation,11801,Semantic Memory,0
OpenToM_annotation,11801,Spatial Reasoning and Navigation,1
OpenToM_annotation,11801,Theory of Mind,0
OpenToM_annotation,11801,Working Memory,1
OpenToM_annotation,11801,ambiguity,5
OpenToM_annotation,11801,factuality,5
OpenToM_annotation,11880,Causal Reasoning,1
OpenToM_annotation,11880,Cognitive Flexibility,0
OpenToM_annotation,11880,Emotion Perception and Empathy,0
OpenToM_annotation,11880,Episodic Memory,1
OpenToM_annotation,11880,Functional Perception,0
OpenToM_annotation,11880,Inhibitory Control,0
OpenToM_annotation,11880,Language,1
OpenToM_annotation,11880,Mental Simulation,1
OpenToM_annotation,11880,Metacognition,1
OpenToM_annotation,11880,Object Permanence,1
OpenToM_annotation,11880,Perception and Pattern Recognition,0
OpenToM_annotation,11880,Planning,0
OpenToM_annotation,11880,Procedural Memory,0
OpenToM_annotation,11880,Prospective Memory,0
OpenToM_annotation,11880,Semantic Memory,1
OpenToM_annotation,11880,Spatial Reasoning and Navigation,2
OpenToM_annotation,11880,Theory of Mind,0
OpenToM_annotation,11880,Working Memory,1
OpenToM_annotation,11880,ambiguity,5
OpenToM_annotation,11880,factuality,5
OpenToM_annotation,11903,Causal Reasoning,0
OpenToM_annotation,11903,Cognitive Flexibility,2
OpenToM_annotation,11903,Emotion Perception and Empathy,1
OpenToM_annotation,11903,Episodic Memory,1
OpenToM_annotation,11903,Functional Perception,1
OpenToM_annotation,11903,Inhibitory Control,1
OpenToM_annotation,11903,Language,2
OpenToM_annotation,11903,Mental Simulation,0
OpenToM_annotation,11903,Metacognition,2
OpenToM_annotation,11903,Object Permanence,0
OpenToM_annotation,11903,Perception and Pattern Recognition,2
OpenToM_annotation,11903,Planning,0
OpenToM_annotation,11903,Procedural Memory,0
OpenToM_annotation,11903,Prospective Memory,0
OpenToM_annotation,11903,Semantic Memory,1
OpenToM_annotation,11903,Spatial Reasoning and Navigation,1
OpenToM_annotation,11903,Theory of Mind,2
OpenToM_annotation,11903,Working Memory,1
OpenToM_annotation,11903,ambiguity,3
OpenToM_annotation,11903,factuality,1
OpenToM_annotation,11952,Causal Reasoning,1
OpenToM_annotation,11952,Cognitive Flexibility,0
OpenToM_annotation,11952,Emotion Perception and Empathy,0
OpenToM_annotation,11952,Episodic Memory,1
OpenToM_annotation,11952,Functional Perception,0
OpenToM_annotation,11952,Inhibitory Control,2
OpenToM_annotation,11952,Language,2
OpenToM_annotation,11952,Mental Simulation,1
OpenToM_annotation,11952,Metacognition,0
OpenToM_annotation,11952,Object Permanence,1
OpenToM_annotation,11952,Perception and Pattern Recognition,1
OpenToM_annotation,11952,Planning,0
OpenToM_annotation,11952,Procedural Memory,0
OpenToM_annotation,11952,Prospective Memory,0
OpenToM_annotation,11952,Semantic Memory,0
OpenToM_annotation,11952,Spatial Reasoning and Navigation,1
OpenToM_annotation,11952,Theory of Mind,2
OpenToM_annotation,11952,Working Memory,2
OpenToM_annotation,11952,ambiguity,5
OpenToM_annotation,11952,factuality,5
OpenToM_annotation,12139,Causal Reasoning,1
OpenToM_annotation,12139,Cognitive Flexibility,0
OpenToM_annotation,12139,Emotion Perception and Empathy,0
OpenToM_annotation,12139,Episodic Memory,0
OpenToM_annotation,12139,Functional Perception,0
OpenToM_annotation,12139,Inhibitory Control,1
OpenToM_annotation,12139,Language,2
OpenToM_annotation,12139,Mental Simulation,1
OpenToM_annotation,12139,Metacognition,1
OpenToM_annotation,12139,Object Permanence,0
OpenToM_annotation,12139,Perception and Pattern Recognition,0
OpenToM_annotation,12139,Planning,0
OpenToM_annotation,12139,Procedural Memory,0
OpenToM_annotation,12139,Prospective Memory,0
OpenToM_annotation,12139,Semantic Memory,1
OpenToM_annotation,12139,Spatial Reasoning and Navigation,1
OpenToM_annotation,12139,Theory of Mind,3
OpenToM_annotation,12139,Working Memory,1
OpenToM_annotation,12139,ambiguity,4
OpenToM_annotation,12139,factuality,2
OpenToM_annotation,12263,Causal Reasoning,1
OpenToM_annotation,12263,Cognitive Flexibility,0
OpenToM_annotation,12263,Emotion Perception and Empathy,0
OpenToM_annotation,12263,Episodic Memory,1
OpenToM_annotation,12263,Functional Perception,1
OpenToM_annotation,12263,Inhibitory Control,0
OpenToM_annotation,12263,Language,1
OpenToM_annotation,12263,Mental Simulation,0
OpenToM_annotation,12263,Metacognition,0
OpenToM_annotation,12263,Object Permanence,1
OpenToM_annotation,12263,Perception and Pattern Recognition,1
OpenToM_annotation,12263,Planning,0
OpenToM_annotation,12263,Procedural Memory,0
OpenToM_annotation,12263,Prospective Memory,0
OpenToM_annotation,12263,Semantic Memory,1
OpenToM_annotation,12263,Spatial Reasoning and Navigation,0
OpenToM_annotation,12263,Theory of Mind,2
OpenToM_annotation,12263,Working Memory,1
OpenToM_annotation,12263,ambiguity,5
OpenToM_annotation,12263,factuality,5
OpenToM_annotation,12287,Causal Reasoning,1
OpenToM_annotation,12287,Cognitive Flexibility,0
OpenToM_annotation,12287,Emotion Perception and Empathy,0
OpenToM_annotation,12287,Episodic Memory,1
OpenToM_annotation,12287,Functional Perception,0
OpenToM_annotation,12287,Inhibitory Control,2
OpenToM_annotation,12287,Language,2
OpenToM_annotation,12287,Mental Simulation,0
OpenToM_annotation,12287,Metacognition,2
OpenToM_annotation,12287,Object Permanence,1
OpenToM_annotation,12287,Perception and Pattern Recognition,0
OpenToM_annotation,12287,Planning,0
OpenToM_annotation,12287,Procedural Memory,0
OpenToM_annotation,12287,Prospective Memory,0
OpenToM_annotation,12287,Semantic Memory,2
OpenToM_annotation,12287,Spatial Reasoning and Navigation,1
OpenToM_annotation,12287,Theory of Mind,0
OpenToM_annotation,12287,Working Memory,1
OpenToM_annotation,12287,ambiguity,3
OpenToM_annotation,12287,factuality,1
OpenToM_annotation,1230,Causal Reasoning,1
OpenToM_annotation,1230,Cognitive Flexibility,0
OpenToM_annotation,1230,Emotion Perception and Empathy,1
OpenToM_annotation,1230,Episodic Memory,1
OpenToM_annotation,1230,Functional Perception,1
OpenToM_annotation,1230,Inhibitory Control,0
OpenToM_annotation,1230,Language,1
OpenToM_annotation,1230,Mental Simulation,1
OpenToM_annotation,1230,Metacognition,1
OpenToM_annotation,1230,Object Permanence,1
OpenToM_annotation,1230,Perception and Pattern Recognition,1
OpenToM_annotation,1230,Planning,0
OpenToM_annotation,1230,Procedural Memory,0
OpenToM_annotation,1230,Prospective Memory,0
OpenToM_annotation,1230,Semantic Memory,2
OpenToM_annotation,1230,Spatial Reasoning and Navigation,1
OpenToM_annotation,1230,Theory of Mind,1
OpenToM_annotation,1230,Working Memory,1
OpenToM_annotation,1230,ambiguity,5
OpenToM_annotation,1230,factuality,5
OpenToM_annotation,12336,Causal Reasoning,1
OpenToM_annotation,12336,Cognitive Flexibility,0
OpenToM_annotation,12336,Emotion Perception and Empathy,0
OpenToM_annotation,12336,Episodic Memory,0
OpenToM_annotation,12336,Functional Perception,0
